#Table1
source_id,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,z,sourceType
1522837971136631808,1237664846121664516,198.309376312085,37.8991748098851,4510,301,6,18,,17.14983,16.81882,16.81536,16.71355,16.80386,0.6559617,QSO
1378708214532126208,1237665357231751241,243.60490928827,37.8696551113994,4629,301,6,155,,17.32499,17.00261,16.99712,16.82948,16.96924,0.5522023,QSO
1486406374904628736,1237662306728149096,219.800624431825,37.0855538853298,3919,301,4,108,,17.65532,17.39397,17.38991,17.51611,17.37012,0.7964162,QSO
1604867242285509888,1237661416066383887,216.747333866337,51.7729955785463,3712,301,1,216,,17.20995,17.15499,17.12928,16.95925,16.96588,1.848343,QSO_EBOSS_W3_ADM
1604867242285509888,1237661416066383887,216.747333866337,51.7729955785463,3712,301,1,216,,17.20995,17.15499,17.12928,16.95925,16.96588,1.848289,WISE_BOSS_QSO
3952892499702057472,1237667782835306523,186.364157682408,22.5869416329943,5194,301,4,472,,16.45748,16.39378,16.20465,15.96724,15.77917,2.045383,QSO
3952892499702057472,1237667782835306523,186.364157682408,22.5869416329943,5194,301,4,472,,16.45748,16.39378,16.20465,15.96724,15.77917,2.045205,QSO_SUPPZ
860692071522063104,1237658304891060263,165.678207696831,59.688779927009,2987,301,6,88,,17.17712,17.14775,17.11564,16.83526,16.73267,1.830018,WISE_BOSS_QSO
740685668749400064,1237665126920486976,151.010865347819,28.9264872696579,4576,301,1,252,,15.93851,15.81573,15.72247,15.84587,15.45683,0.3291404,QSO
1508346064285852672,1237659118786576415,216.251024508549,49.7914597374059,3177,301,2,76,,18.34814,17.65251,17.27959,17.29118,17.14786,3.030804,QSO
1508346064285852672,1237659118786576415,216.251024508549,49.7914597374059,3177,301,2,76,,18.34814,17.65251,17.27959,17.29118,17.14786,3.084639,QSO
1546584600501941760,1237658611984891915,182.869454164654,49.283071021271,3059,301,2,144,,18.67014,18.42154,18.1422,18.15662,18.12477,0.9969978,QSO
1070464905689334016,1237663917349273644,149.699499992508,69.0924145701225,4294,301,4,236,,17.75814,17.57433,17.17026,17.00463,16.98224,1.28792,QSO
1321655621318436864,1237662642266505239,238.214095286856,31.8291159849709,3997,301,5,17,,17.56049,17.30613,17.01265,16.95036,16.88525,1.030141,QSO
1321655621318436864,1237662642266505239,238.214095286856,31.8291159849709,3997,301,5,17,,17.56049,17.30613,17.01265,16.95036,16.88525,1.031978,QSO_AAL
1215481143542697984,1237665429177696323,230.309406319458,22.4621804689529,4646,301,4,235,,16.34379,16.24624,16.15539,15.64127,15.78504,0.136087,QSO
4564296002118676992,1237662640125706399,250.726541367221,21.2034135830024,3997,301,1,119,,17.68553,17.24404,16.93925,16.75603,16.77517,1.545392,QSO
1290374034472393216,1237662305657487371,227.175828297394,33.46739331116,3919,301,2,155,,17.9829,17.8206,17.82688,17.90031,17.8351,0.878777,QSO
1290374034472393216,1237662305657487371,227.175828297394,33.46739331116,3919,301,2,155,,17.9829,17.8206,17.82688,17.90031,17.8351,0.8783716,QSO
1387859621608101376,1237662504291139638,233.399228728723,38.7170163081684,3965,301,4,24,,18.37172,17.68068,17.60385,17.51972,17.26108,2.535757,QSO
1387859621608101376,1237662504291139638,233.399228728723,38.7170163081684,3965,301,4,24,,18.37172,17.68068,17.60385,17.51972,17.26108,2.534513,QSO
1481494684665322240,1237662305116094544,215.401531181565,37.1913551767908,3919,301,1,86,,17.93712,17.97246,17.99007,17.80604,17.63251,2.007242,QSO
1481494684665322240,1237662305116094544,215.401531181565,37.1913551767908,3919,301,1,86,,17.93712,17.97246,17.99007,17.80604,17.63251,2.006714,QSO_AALs
1286892946300461824,1237662224617046027,220.574050467407,33.9216642353758,3900,301,3,568,,18.08682,17.96377,18.21449,18.04839,17.82432,0.4496911,QSO
1544382420447831040,1237661151376638062,189.334251030274,50.0318320981649,3650,301,4,27,,17.63811,17.53227,17.33037,17.34142,17.40033,1.197838,QSO
1054916952277930112,1237654399689621590,167.276313976256,64.1180293069389,2078,301,4,51,,17.95477,17.86337,17.68801,17.2993,17.13936,1.858798,QSO
1054916952277930112,1237654399689621590,167.276313976256,64.1180293069389,2078,301,4,51,,17.95477,17.86337,17.68801,17.2993,17.13936,1.856103,VARBAL
1584586303633976576,1237654608530702355,181.445903149969,63.837866252573,2127,301,1,25,,17.8863,17.47889,17.44905,17.49319,17.31584,0.7494612,QSO
1584586303633976576,1237654608530702355,181.445903149969,63.837866252573,2127,301,1,25,,17.8863,17.47889,17.44905,17.49319,17.31584,0.7502642,QSO_AAL
1287195586878691072,1237664852571258917,217.438012432181,32.3760469375702,4512,301,2,127,,17.99224,17.60318,17.6145,17.43491,17.42363,0.6596907,QSO
1484149180612907520,1237662663743111306,214.065506411819,36.9270381763399,4002,301,5,44,,18.30553,18.30256,18.12887,17.75482,17.78369,1.825514,QSO
1484149180612907520,1237662663743111306,214.065506411819,36.9270381763399,4002,301,5,44,,18.30553,18.30256,18.12887,17.75482,17.78369,1.827092,QSO_AALs
1034130405780980992,1237663915731845148,126.932413429248,57.0606510508605,4294,301,1,132,,18.46463,17.20173,16.51541,16.02484,15.95476,1.455327,STAR
819907023423890304,1237658205036871793,147.247812863964,43.5886005739181,2964,301,4,146,,16.93984,16.71736,16.49413,16.23075,16.26359,0.2261382,QSO
765304077692515840,1237662193447665730,169.626175900294,40.4316790385834,3893,301,1,97,,15.81215,15.83125,15.79617,15.47784,15.64512,0.1548114,QSO
1063069929781359104,1237651272966602837,145.321314566294,61.8395716359272,1350,301,4,252,,19.15457,18.16429,17.99281,17.91829,17.84406,2.752629,NONLEGACY
1063069929781359104,1237651272966602837,145.321314566294,61.8395716359272,1350,301,4,252,,19.15457,18.16429,17.99281,17.91829,17.84406,2.732409,QSO
1597560678280888832,1237651539261194318,239.073282167009,55.1391943392825,1412,301,4,353,,16.96356,16.86407,16.88816,16.92997,16.48164,0.3864042,QSO
3118582801671520256,1237646379932320052,95.1551945977076,-0.843977346319069,211,301,2,362,,17.54357,16.15225,16.02519,16.01606,15.98047,0.0002118228,NONLEGACY
4571638368970201088,1237662501088330009,256.328376350522,24.0672413323707,3964,301,6,305,,17.22262,16.95464,17.01079,17.04897,17.04118,0.6902146,QSO
606967565705000832,1237670965920858128,136.395775830249,13.9684406327534,5935,301,5,135,,16.92719,16.58277,16.34415,16.11019,15.90894,1.075331,QSO
1573097403556721664,1237658800963649637,182.62288645108,54.1845519694326,3103,301,2,147,,17.97114,17.63065,17.5215,17.40601,17.44608,1.458758,QSO
1022126594959740160,1237653613186515043,145.242248660596,55.8902793640418,1895,301,3,246,,17.18488,17.03167,16.88822,16.71067,16.66511,1.50083,QSO
1022126594959740160,1237653613186515043,145.242248660596,55.8902793640418,1895,301,3,246,,17.18488,17.03167,16.88822,16.71067,16.66511,1.501687,QSO_AALs
742097579118531584,1237665096857026605,152.981656363249,29.6948856632945,4569,301,1,272,,16.75899,16.16822,16.09545,16.01607,15.89707,2.608116,QSO
846268471830393600,1237657613413384229,178.610824631432,58.5314915641113,2826,301,6,272,,18.16738,17.56676,17.37868,17.27203,17.06961,0.7028599,QSO
846268471830393600,1237657613413384229,178.610824631432,58.5314915641113,2826,301,6,272,,18.16738,17.56676,17.37868,17.27203,17.06961,0.7029423,QSO_AAL
3803173547535913472,1237648720149544981,162.964354268845,-0.854905189928673,756,301,1,315,,15.93631,15.75157,15.68382,15.78874,15.25905,0.3589468,ROSAT_D
1481542960097804288,1237662306189836406,215.813504992748,37.8722383854987,3919,301,3,86,,18.30931,18.13863,17.99226,17.70161,17.60807,1.819469,QSO
1481542960097804288,1237662306189836406,215.813504992748,37.8722383854987,3919,301,3,86,,18.30931,18.13863,17.99226,17.70161,17.60807,1.819891,QSO_AALs
1210924664278042112,1237665549971095590,233.256668549468,19.7310835864685,4674,301,5,196,,17.38858,17.00048,16.98383,16.83413,16.94514,0.6017122,QSO
1057788185158932352,1237651538173558860,174.541428133315,66.6203714176615,1412,301,2,141,,17.17468,16.95635,16.85706,16.69049,16.69464,1.487476,QSO
1057788185158932352,1237651538173558860,174.541428133315,66.6203714176615,1412,301,2,141,,17.17468,16.95635,16.85706,16.69049,16.69464,1.488365,QSO_AALs
4013476071428318720,1237667211603279917,185.341436349294,30.1769994170153,5061,301,4,451,,16.58479,16.26484,16.00017,15.81339,15.6711,0.1835985,QSO
1527473099843468032,1237662194530320422,196.67364172506,41.8076343624018,3893,301,3,233,,18.2215,17.98203,17.67909,17.57584,17.42348,1.160124,QSO
1010827394998210304,1237657772315574292,134.851459527396,46.6214630501814,2863,301,6,95,,17.31605,16.98881,16.8646,17.0308,16.99949,0.9238084,QSO
1010827394998210304,1237657772315574292,134.851459527396,46.6214630501814,2863,301,6,95,,17.31605,16.98881,16.8646,17.0308,16.99949,0.9226782,QSO_IAL
1047293110449501312,1237655369282289666,158.338044977447,59.1281341726091,2304,301,2,109,,17.99557,17.72596,17.57931,17.60917,17.46468,0.9132134,QSO
1509233919925034496,1237661151382470710,209.168940067784,47.4054838722669,3650,301,4,116,,17.91131,17.67411,17.53218,17.35065,17.35791,1.51392,QSO
1509233919925034496,1237661151382470710,209.168940067784,47.4054838722669,3650,301,4,116,,17.91131,17.67411,17.53218,17.35065,17.35791,1.51422,QSO_AALs
1351937545936833536,1237655503496282200,253.927506057919,38.2273115681029,2335,301,4,52,,17.52211,17.23181,17.08714,16.93677,16.8716,1.926199,QSO
1351937545936833536,1237655503496282200,253.927506057919,38.2273115681029,2335,301,4,52,,17.52211,17.23181,17.08714,16.93677,16.8716,1.927874,QSO_IAL
1483972502838066688,1237662662669500614,214.071765735393,36.13219111132,4002,301,3,46,,19.5561,18.34029,17.85509,17.78202,17.6857,3.386081,STAR
1050596833653097088,1237651192436817976,146.081019369249,60.0905961597269,1331,301,6,265,,17.59249,17.34018,17.10132,17.10007,17.16263,1.357682,QSO
1050596833653097088,1237651192436817976,146.081019369249,60.0905961597269,1331,301,6,265,,17.59249,17.34018,17.10132,17.10007,17.16263,1.360052,QSO_AAL
774132193991549952,1237661874011766854,177.016697478082,45.5745190213192,3818,301,6,132,,17.14782,16.93141,17.1039,17.07536,17.25942,0.5935941,QSO
1501484012216539136,1237661850401833039,204.380305317341,42.7545022929936,3813,301,2,321,,17.92872,17.69326,17.80926,17.73178,17.83826,0.5525956,QSO
1264229915705849344,1237665351858978844,228.44196409144,24.9290022045363,4628,301,4,93,,16.98642,16.74076,16.59986,16.56081,16.47452,0.9509365,QSO
1273677675526942720,1237662662139641874,231.371580670672,29.4703547966636,4002,301,2,153,,18.22946,17.54309,17.55308,17.51766,17.27077,2.345178,QSO
1273677675526942720,1237662662139641874,231.371580670672,29.4703547966636,4002,301,2,153,,18.22946,17.54309,17.55308,17.51766,17.27077,2.346745,QSO
1273677675526942720,1237662662139641874,231.371580670672,29.4703547966636,4002,301,2,153,,18.22946,17.54309,17.55308,17.51766,17.27077,2.359269,QSO
1273677675526942720,1237662662139641874,231.371580670672,29.4703547966636,4002,301,2,153,,18.22946,17.54309,17.55308,17.51766,17.27077,2.346595,QSO
4456444807768209408,1237668271378661560,241.913785131176,10.5987942006202,5308,301,2,332,,17.20119,16.87617,16.89137,16.8323,16.74204,0.4583784,QSO
1505004334914840064,1237661210433355803,214.802439140902,45.1261867613415,3664,301,2,41,,17.73133,17.52253,17.48512,17.28299,17.28642,1.557765,QSO
1505004334914840064,1237661210433355803,214.802439140902,45.1261867613415,3664,301,2,41,,17.73133,17.52253,17.48512,17.28299,17.28642,1.556936,QSO_AALs
860448220458769920,1237655108910776323,166.505276952756,59.293455846848,2243,301,5,275,,18.00891,17.85441,17.67558,17.78422,17.79072,1.049579,QSO
1479610186158318592,1237662223542255742,217.645122352838,33.9959453922219,3900,301,1,552,,18.28852,18.13962,17.96075,17.96514,17.99614,1.116106,QSO
3267488664984941056,1237660241924522032,50.5579182054655,0.920401684867743,3438,301,6,137,,17.10545,16.81435,16.57177,16.11024,16.31329,0.1847106,NONLEGACY
3267488664984941056,1237660241924522032,50.5579182054655,0.920401684867743,3438,301,6,137,,17.10545,16.81435,16.57177,16.11024,16.31329,0.1847804,QSO
3267488664984941056,1237660241924522032,50.5579182054655,0.920401684867743,3438,301,6,137,,17.10545,16.81435,16.57177,16.11024,16.31329,0.1846759,QSO
1221755197413367296,1237665127488880661,232.996280091086,24.3464176761996,4576,301,2,733,,17.41338,16.96295,16.89812,16.75424,16.70247,0.6320573,QSO
1497053628895279616,1237662306724216844,208.895091856161,39.9861544845349,3919,301,4,48,,18.08924,17.77856,17.92823,17.82154,17.78677,0.5040731,QSO
1053957009907422848,1237655370894213179,163.136442639111,61.4224927182391,2304,301,5,129,,16.90252,16.69382,16.80019,16.65916,16.48379,0.421013,DISKEMITTER_REPEAT
1053957009907422848,1237655370894213179,163.136442639111,61.4224927182391,2304,301,5,129,,16.90252,16.69382,16.80019,16.65916,16.48379,0.4208928,QSO
1498733098547017216,1237661871874834583,210.028707479279,41.3618297693344,3818,301,2,293,,20.12732,18.3306,18.0243,17.67433,17.45261,2.748873,QSO
1498733098547017216,1237661871874834583,210.028707479279,41.3618297693344,3818,301,2,293,,20.12732,18.3306,18.0243,17.67433,17.45261,2.785396,QSO
1599978401271847424,1237659150997127171,226.479994870691,53.4371843996464,3184,301,6,50,,17.3786,17.26677,17.05351,17.14218,17.13375,0.9857803,QSO_XD_KDE_PAIR
3243379845323107328,1237652899162685449,58.1272980578967,-7.18397467538094,1729,301,1,467,,17.01302,16.67164,16.37467,16.34239,16.22494,0.9635389,QSO
761348996928410752,1237665129611001918,166.41589867019,34.4262896824504,4576,301,6,346,,16.16174,15.84917,15.89973,15.76373,15.81075,0.5083145,QSO
1056288897975536768,1237651066814201897,173.548013281423,64.8520144637378,1302,301,4,344,,17.64908,17.22349,17.2229,17.00535,17.22133,0.6129866,QSO
861000793771526016,1237655368748105771,170.338754078099,60.6727102820502,2304,301,1,150,,17.31771,17.18055,16.94452,16.86977,16.91619,1.357007,QSO
861000793771526016,1237655368748105771,170.338754078099,60.6727102820502,2304,301,1,150,,17.31771,17.18055,16.94452,16.86977,16.91619,1.358266,QSO_IAL
880027808129832192,1237654627323281528,115.294592358461,31.20006207786,2131,301,4,57,,17.20816,16.68298,16.75236,16.65003,16.74598,0.6309952,QSO
1609749451869638144,1237659325480501286,214.251174670276,56.4330200553837,3225,301,3,55,,17.42162,16.93252,16.53127,16.12217,16.10043,0.1492429,QSO
1301441989099225344,1237662504299397278,250.710237425331,26.5229987042793,3965,301,4,150,,17.71354,17.58068,17.4381,17.31548,17.11974,2.080453,QSO
1301441989099225344,1237662504299397278,250.710237425331,26.5229987042793,3965,301,4,150,,17.71354,17.58068,17.4381,17.31548,17.11974,2.079486,QSO_AALs
909870202975931520,1237657628974383192,130.185078658364,36.5577351012134,2830,301,3,146,,18.17426,17.23678,16.59557,16.23065,16.10866,1.21365,QSO
908137097771775488,1237657608035172419,124.80319129519,38.0850273192242,2825,301,4,127,,17.92321,16.87658,16.50276,16.54073,16.51125,0.0001151875,NONLEGACY
1535459295175790848,1237661967967649821,186.984795604661,42.9423441689866,3840,301,5,185,,17.53117,17.47485,17.23797,17.15709,17.1844,1.310211,QSO
1535459295175790848,1237661967967649821,186.984795604661,42.9423441689866,3840,301,5,185,,17.53117,17.47485,17.23797,17.15709,17.1844,1.310966,QSO_AAL
819299375746454272,1237657401883951120,142.290803528558,46.7400159740768,2777,301,4,237,,16.28603,16.29962,16.25117,16.02856,16.07089,0.2400684,QA
819299375746454272,1237657401883951120,142.290803528558,46.7400159740768,2777,301,4,237,,16.28603,16.29962,16.25117,16.02856,16.07089,0.2399645,QSO
1206880660512032000,1237662224626286724,242.121148619619,23.9912739999766,3900,301,3,709,,17.98719,17.65363,17.52343,17.39529,17.37049,1.433855,QSO
1496022012110837504,1237662305650999366,210.057704156279,38.90500056496,3919,301,2,56,,24.44063,18.37184,17.97772,17.83594,17.69854,3.265524,QSO
1496022012110837504,1237662305650999366,210.057704156279,38.90500056496,3919,301,2,56,,24.44063,18.37184,17.97772,17.83594,17.69854,3.273198,QSO
1059321900800485760,1237651539782598721,164.897917702045,66.9661024906603,1412,301,5,117,,17.39876,17.27036,17.25938,17.37101,16.78145,0.3402001,QSO
835100010672354816,1237657630058872948,158.864452230632,49.9743733588748,2830,301,5,310,,17.30744,17.11754,16.94278,16.82817,16.83377,1.423684,QSO
835100010672354816,1237657630058872948,158.864452230632,49.9743733588748,2830,301,5,310,,17.30744,17.11754,16.94278,16.82817,16.83377,1.422704,QSO_IAL
1377530878096569856,1237662301905354760,234.806146812369,39.9065136994719,3918,301,3,246,,18.1411,17.72657,17.49072,17.31703,17.30381,1.918917,QSO
1377530878096569856,1237662301905354760,234.806146812369,39.9065136994719,3918,301,3,246,,18.1411,17.72657,17.49072,17.31703,17.30381,1.913694,QSO_AAL
1050562985015371776,1237651252027654204,145.390358627611,59.8031031579749,1345,301,5,237,,16.64137,16.50957,16.35636,16.42296,16.39235,0.9665095,QSO
1486996400332418560,1237661872952377365,221.056379986445,38.9817107087306,3818,301,4,351,,17.86118,17.84168,17.83186,17.5757,17.50584,1.871409,QSO
1486996400332418560,1237661872952377365,221.056379986445,38.9817107087306,3818,301,4,351,,17.86118,17.84168,17.83186,17.5757,17.50584,1.871573,QSO_AAL
1486996400332418560,1237661872952377365,221.056379986445,38.9817107087306,3818,301,4,351,,17.86118,17.84168,17.83186,17.5757,17.50584,1.87108,QSO_AAL
1525683953907224320,1237661966360576036,197.717868674364,40.9509890040115,3840,301,2,239,,18.22959,18.03126,18.02445,17.82493,17.85004,1.620391,QSO
1482492899487650304,1237662662132170808,212.644928220593,35.9905404415939,4002,301,2,39,,19.01385,18.31122,18.06491,18.08661,17.88857,2.243019,QSO
4455559078135420416,1237662534359842836,236.472847039129,9.60569219016544,3972,301,4,84,,16.76756,16.48673,16.61848,16.62132,16.71133,0.665539,QSO
1542075919932485632,1237661355934941218,188.9047834585,46.2387633022811,3698,301,1,187,,18.64773,18.39723,18.11969,18.04911,17.99925,1.046178,SEQUELS_TARGET
1555231507837564928,1237661358620672002,193.564821714911,48.1474152050705,3698,301,6,208,,17.70614,17.32934,17.43596,17.31218,17.30167,0.5017964,QSO
1555231507837564928,1237661358620672002,193.564821714911,48.1474152050705,3698,301,6,208,,17.70614,17.32934,17.43596,17.31218,17.30167,0.5017664,SEQUELS_TARGET
1485202340953387776,1237662193998889039,212.379855513575,38.6368584405685,3893,301,2,316,,17.92802,17.84324,17.80233,17.62885,17.58131,1.835213,QSO
1485202340953387776,1237662193998889039,212.379855513575,38.6368584405685,3893,301,2,316,,17.92802,17.84324,17.80233,17.62885,17.58131,1.834707,QSO_noAALs
1574132250156889088,1237658802575179785,186.160063103514,55.4207051594158,3103,301,5,161,,18.09402,17.77423,17.54396,17.25178,17.25146,1.889925,QSO
1574132250156889088,1237658802575179785,186.160063103514,55.4207051594158,3103,301,5,161,,18.09402,17.77423,17.54396,17.25178,17.25146,1.881438,QSO_SUPPZ
1524732665893739264,1237662193457823762,200.210541237915,40.4704942599554,3893,301,1,252,,18.58653,18.25001,18.1196,17.87336,17.83367,1.571555,QSO
1524732665893739264,1237662193457823762,200.210541237915,40.4704942599554,3893,301,1,252,,18.58653,18.25001,18.1196,17.87336,17.83367,1.570479,STAR
1483317949822128896,1237664293688180781,209.231572621209,36.4781908564062,4382,301,1,120,,18.41672,18.18077,18.07324,18.04687,17.7914,0.3885927,QSO
1376970195886176256,1237659118794440735,237.70123892268,40.0291407218364,3177,301,2,196,,17.22305,16.97185,17.19369,17.08298,16.99803,0.4965286,QSO
1534038421210556928,1237661966357495828,188.4070141112,41.7689906718815,3840,301,2,192,,18.31172,17.74316,17.57437,17.51634,17.31464,2.497832,QSO
1534038421210556928,1237661966357495828,188.4070141112,41.7689906718815,3840,301,2,192,,18.31172,17.74316,17.57437,17.51634,17.31464,2.431514,QSO
1534038421210556928,1237661966357495828,188.4070141112,41.7689906718815,3840,301,2,192,,18.31172,17.74316,17.57437,17.51634,17.31464,2.432072,QSO
1333367889759795456,1237655502426013776,257.932622497343,31.0135009497243,2335,301,2,105,,17.68587,17.3996,17.12762,17.15421,17.0648,0.990811,QSO
1486353082950355456,1237662194538446884,219.874264378231,36.8345391646854,3893,301,3,357,,18.09707,17.911,17.66523,17.66043,17.74932,1.19365,QSO
1486353082950355456,1237662194538446884,219.874264378231,36.8345391646854,3893,301,3,357,,18.09707,17.911,17.66523,17.66043,17.74932,1.195754,QSO_AALs
1489457210434016768,1237658203986591825,223.433065031797,42.4397578880239,2964,301,2,504,,18.01862,17.78627,17.5741,17.59408,17.44379,0.9577182,QSO
1489457210434016768,1237658203986591825,223.433065031797,42.4397578880239,2964,301,2,504,,18.01862,17.78627,17.5741,17.59408,17.44379,0.9604172,QSO_AAL
1524148997017811712,1237664296368144395,197.074857752087,40.4506649955735,4382,301,6,53,,18.94818,18.42267,18.39318,18.18629,18.1944,0.5253707,QSO
1553044029453481216,1237658203979186178,200.600248376109,48.3410123001377,2964,301,2,391,,18.01851,17.81132,17.58756,17.55599,17.48274,0.9579771,QSO
1484050460788124416,1237662663206240318,213.934537646127,36.6304240761475,4002,301,4,44,,18.29656,18.28144,18.35913,18.16327,18.05618,1.959452,QSO
824329705867038976,1237657776620896371,145.140655760052,46.3875243225069,2864,301,6,253,,18.0044,17.53562,17.34455,17.20883,17.14406,0.695817,QSO
824329705867038976,1237657776620896371,145.140655760052,46.3875243225069,2864,301,6,253,,18.0044,17.53562,17.34455,17.20883,17.14406,0.697435,SEQUELS_TARGET
666015944323813888,1237665098995007523,129.907687171134,22.6612962038511,4569,301,5,127,,16.83075,16.71485,16.47243,16.39138,16.40327,1.308184,QSO
1290593112163757824,1237662194541330471,227.197571859483,34.0771505805792,3893,301,3,401,,18.06428,17.72711,17.35626,17.26601,16.87086,0.7877421,QSO
1290593112163757824,1237662194541330471,227.197571859483,34.0771505805792,3893,301,3,401,,18.06428,17.72711,17.35626,17.26601,16.87086,0.7873273,QSO
1290593112163757824,1237662194541330471,227.197571859483,34.0771505805792,3893,301,3,401,,18.06428,17.72711,17.35626,17.26601,16.87086,0.7875661,VARBAL
1013112455037140736,1237654653105799212,137.197478622465,49.6683507382811,2137,301,4,251,,17.60509,17.08868,16.89037,16.74642,16.48511,0.4193976,QSO
1013112455037140736,1237654653105799212,137.197478622465,49.6683507382811,2137,301,4,251,,17.60509,17.08868,16.89037,16.74642,16.48511,0.4196533,SEQUELS_TARGET
1489969956514360576,1237661362377588774,220.192694644115,42.3531640794915,3699,301,5,190,,18.49364,17.88214,17.5556,17.49513,17.50857,1.293766,QSO
1014453927943027456,1237654381437780230,130.124877967519,46.8538317733227,2074,301,2,78,,17.20334,17.00771,16.94109,16.72397,16.73474,1.574642,QA
1014453927943027456,1237654381437780230,130.124877967519,46.8538317733227,2074,301,2,78,,17.20334,17.00771,16.94109,16.72397,16.73474,1.574795,QSO
1014453927943027456,1237654381437780230,130.124877967519,46.8538317733227,2074,301,2,78,,17.20334,17.00771,16.94109,16.72397,16.73474,1.571707,QSO_AALs
1063156177020516864,1237651539777880143,143.016569172042,61.6810119225854,1412,301,5,45,,18.44209,18.05579,17.73822,17.68727,17.38718,0.3583054,QSO
875967242970401920,1237657874320064609,121.104027519384,27.723150883986,2887,301,4,80,,16.71338,16.66626,16.45681,16.43436,16.49118,1.220912,QSO
1054753434282876544,1237654399152685134,167.086924045393,63.6356882835894,2078,301,3,50,,18.25728,17.4945,17.10466,16.96682,16.86939,1.409947,WISE_BOSS_QSO
1011710268475095808,1237657633260896320,139.105849151184,47.2448889397265,2831,301,3,17,,17.33087,16.93346,16.94525,16.7651,16.78081,0.5386482,QSO
800231301501893248,1237660765382377506,148.381878714044,39.2915737275944,3560,301,5,270,,17.40176,17.11106,16.90178,16.85273,16.67172,0.918483,QSO
1483815474537068544,1237662225686986790,210.815480232259,37.5036657645726,3900,301,5,510,,18.51143,18.55705,18.56003,18.36595,18.27594,1.935157,QSO
1275260864895122944,1237662224084172886,230.315391630228,29.7877486637854,3900,301,2,629,,18.61821,17.94512,17.93751,17.8637,17.65382,2.407519,QSO
1262752137718526464,1237665550504493078,225.257654715036,22.6350955291468,4674,301,6,143,,16.50274,16.09342,15.73913,15.4854,15.30873,1.043574,QSO
1262752137718526464,1237665550504493078,225.257654715036,22.6350955291468,4674,301,6,143,,16.50274,16.09342,15.73913,15.4854,15.30873,1.366496,QSO
772726743252883072,1237661871326494774,174.536173763734,43.3186392777077,3818,301,1,118,,18.221,17.97779,17.80741,17.56613,17.29835,2.143924,QSO
772726743252883072,1237661871326494774,174.536173763734,43.3186392777077,3818,301,1,118,,18.221,17.97779,17.80741,17.56613,17.29835,2.143546,QSO_RADIO
2584881743035136512,1237678920748236873,15.7969604946488,13.2716088466175,7787,301,6,304,,17.3221,16.56945,16.36895,16.26579,16.16361,2.294269,QSO
1534573707278718464,1237661967968305266,189.1579155049,42.9016969434744,3840,301,5,195,,17.96722,17.93492,17.81728,17.71041,17.77297,1.430797,QSO
1534573707278718464,1237661967968305266,189.1579155049,42.9016969434744,3840,301,5,195,,17.96722,17.93492,17.81728,17.71041,17.77297,1.431777,QSO_AAL
1460843004437581824,1237667444585660459,195.253605238466,28.3290902507252,5115,301,6,152,,17.43396,17.31622,17.09086,17.00864,17.01074,1.36077,QSO
1460843004437581824,1237667444585660459,195.253605238466,28.3290902507252,5115,301,6,152,,17.43396,17.31622,17.09086,17.00864,17.01074,1.360434,QSO
1460843004437581824,1237667444585660459,195.253605238466,28.3290902507252,5115,301,6,152,,17.43396,17.31622,17.09086,17.00864,17.01074,1.361025,QSO_IAL
1480551780428572672,1237662194000986137,218.060949888491,36.8990460803042,3893,301,2,348,,18.30141,18.26552,18.29692,18.09266,18.12666,1.642832,QA
1480551780428572672,1237662194000986137,218.060949888491,36.8990460803042,3893,301,2,348,,18.30141,18.26552,18.29692,18.09266,18.12666,1.642817,QSO
1476718951613504768,1237664295832977415,202.044063876961,39.5707946071615,4382,301,5,79,,18.43077,18.40723,18.23169,18.10129,18.12659,1.422028,QSO
1289791739986422784,1237662225692229714,224.754117180983,33.3221811300467,3900,301,5,590,,18.84929,18.51212,18.66191,18.39722,18.27514,0.4935735,QSO
1583741225868734976,1237655465380085805,188.815968460672,63.0203713187794,2326,301,5,77,,18.1175,17.46516,17.38695,17.29818,17.11762,2.37856,QSO
1583741225868734976,1237655465380085805,188.815968460672,63.0203713187794,2326,301,5,77,,18.1175,17.46516,17.38695,17.29818,17.11762,2.379269,QSO
860697534720445056,1237658304891060259,165.577846399752,59.8356769124736,2987,301,6,88,,18.13806,17.93975,17.71429,17.48013,17.40541,1.935067,QSO
860697534720445056,1237658304891060259,165.577846399752,59.8356769124736,2987,301,6,88,,18.13806,17.93975,17.71429,17.48013,17.40541,1.93697,QSO_RADIO
864427215600461184,1237654399691325608,176.032841578227,64.7466752479076,2078,301,4,77,,18.61398,17.66479,17.55987,17.46073,17.34134,2.720302,WISE_BOSS_QSO
1287342680915919360,1237662698102325294,218.083969382964,33.2533960664629,4010,301,5,36,,18.97854,18.85267,18.64378,18.60329,18.65037,1.201476,QSO
1032677199302075776,1237663916267143213,122.531855804375,54.4121685571039,4294,301,2,108,,17.30821,16.85122,16.52999,16.49544,16.49849,1.128469,QSO
1545095827398484992,1237661433234259996,183.791445471872,46.4542010091869,3716,301,1,33,,17.74255,17.4112,17.41498,17.57523,17.43395,0.7200677,QSO
649639234023508736,1237670359252140172,125.189112218536,13.1052703089222,5794,301,3,65,,16.27158,16.11467,15.91244,15.86254,15.83174,1.125699,QSO
